Stage,ForecastColumn,Replay_Horizon_Bucket,CloudCoverBucket,SolarLossBucket,Hour,N,Actual_Mean_MWH,Forecast_Mean_MWH,Bias_MWH,MAE_MWH,MAPE_PCT,Underforecast_Rate_PCT,P90_AbsError_MWH,Max_Underforecast_MWH,Max_Overforecast_MWH,RMSE_MWH
xgb_component,XGB_Pred_MWH,Days8to16,Mostly Cloudy,High,12,1,119.738683,114.96570587158203,4.772977128417963,4.772977128417963,3.9861613714408097,100.0,4.772977128417963,4.772977128417963,0.0,4.772977128417963
xgb_component,XGB_Pred_MWH,Days2to7,Partly Cloudy,High,13,1,128.34795,123.60214233398438,4.745807666015622,4.745807666015622,3.697610804080332,100.0,4.745807666015622,4.745807666015622,0.0,4.745807666015622
xgb_component,XGB_Pred_MWH,Day1,Clear/Low,High,11,4,155.437008,156.04902458190918,-0.6120165819091774,4.61208278723144,3.0276134971883666,50.0,6.106885767919919,4.0244201215820254,6.9993710449218725,4.818917228054712
xgb_component,XGB_Pred_MWH,Days2to7,Some Clouds,Extreme,12,1,127.468291,122.89488983154297,4.573401168457025,4.573401168457025,3.5878736057244427,100.0,4.573401168457025,4.573401168457025,0.0,4.573401168457025
xgb_component,XGB_Pred_MWH,Days2to7,Overcast,High,12,5,117.2164896,116.33074035644532,0.8857492435546874,4.572255174023439,3.6289085304869753,20.0,10.067116834570317,13.645011043945317,4.700275520507816,6.603444732509929
xgb_component,XGB_Pred_MWH,Days8to16,Mostly Cloudy,Extreme,10,11,127.47445281818182,125.27783688631925,2.1966159318625684,4.534898177601206,3.403652624887204,54.54545454545454,7.774666992187505,16.88929195996093,7.774666992187505,6.408776612373882
xgb_component,XGB_Pred_MWH,Days2to7,Clear/Low,High,11,27,148.19052648148147,145.20627141881872,2.9842550626627604,4.534722645923756,2.939423855960197,70.37037037037037,8.650064357421888,19.256309716796864,5.147195132812499,6.164822010007126
xgb_component,XGB_Pred_MWH,Days8to16,Some Clouds,Extreme,10,2,120.3342915,117.15922164916992,3.175069850830077,4.336135593505865,3.5753054936852937,50.0,6.876191474169927,7.511205444335943,1.1610657426757882,5.37430371703336
xgb_component,XGB_Pred_MWH,Days2to7,Some Clouds,Extreme,14,1,121.54585,125.86311340332031,-4.317263403320311,4.317263403320311,3.5519628217008736,0.0,4.317263403320311,-4.317263403320311,4.317263403320311,4.317263403320311
xgb_component,XGB_Pred_MWH,Days2to7,Overcast,Medium,13,4,113.2321185,113.45523452758789,-0.22311602758789206,4.101474113037106,3.7723949434668205,50.0,7.563109300097652,5.189377376953118,8.58042298144531,5.17564614686226
